Lat,Lon,Elat,Elon,Length,Year,Month,Day,Hour,Minute,Public,Public2,Car,Bike,Foot,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.438418,9.199967,45.476904,9.193157,4.312077,2020,07,08,07,33,20,27,0,23,65,15,15,23,936,866
45.473203,9.206948,45.468264,9.172044,2.776467,2020,07,08,07,33,20,19,0,0,44,14,21,21,936,862
45.476694,9.175175,45.452411,9.166106,2.791103,2020,07,08,07,33,20,31,0,19,48,13,14,22,936,862
45.489247,9.229889,45.456928,9.188065,4.852630,2020,07,08,07,33,20,42,0,28,78,19,19,19,936,862
45.474073,9.191125,45.477282,9.221855,2.422363,2020,07,08,07,33,20,28,0,0,40,11,15,18,936,862
45.469389,9.179838,45.487338,9.164359,2.332242,2020,07,08,07,43,29,27,0,0,0,10,10,14,936,859
45.452713,9.203292,45.462851,9.159593,3.589760,2020,07,08,07,43,29,29,0,18,54,12,20,17,936,859
45.454087,9.200859,45.440748,9.223015,2.277460,2020,07,08,07,43,29,11,0,12,0,7,16,10,936,859
45.459425,9.192325,45.502325,9.195033,4.774702,2020,07,08,07,43,29,38,0,31,75,21,24,21,936,859
45.467476,9.191310,45.494529,9.192039,3.008548,2020,07,08,07,43,29,20,0,22,49,15,19,20,936,859
45.479490,9.199127,45.500140,9.186140,2.509319,2020,07,08,07,43,29,14,0,0,38,10,16,9,936,854
45.451435,9.184534,45.444010,9.215637,2.562841,2020,07,08,07,43,29,31,0,14,39,9,9,21,936,854
45.456372,9.189950,45.499014,9.150483,5.652299,2020,07,08,07,43,29,45,0,33,91,21,24,29,936,854
45.460667,9.200387,45.442844,9.152035,4.260439,2020,07,08,07,43,29,42,0,26,65,17,18,18,936,854
45.481958,9.168962,45.451041,9.173626,3.456834,2020,07,08,07,43,29,30,0,22,60,21,24,31,936,855
45.459359,9.200682,45.460981,9.168890,2.485974,2020,07,08,07,53,20,24,0,19,39,14,15,19,936,855
45.470082,9.159675,45.471101,9.188951,2.285592,2020,07,08,07,53,20,25,0,0,0,10,13,16,936,855
45.497039,9.205356,45.464817,9.176591,4.226703,2020,07,08,07,53,20,36,0,25,67,20,21,27,936,855
45.504838,9.167672,45.453071,9.179163,5.825252,2020,07,08,07,53,20,46,0,0,0,21,32,23,936,854
45.445615,9.177230,45.461747,9.163827,2.076119,2020,07,08,07,53,20,25,0,13,32,10,13,12,936,854
45.471817,9.217190,45.477945,9.163499,4.241299,2020,07,08,07,53,20,40,0,23,66,17,24,32,936,854
45.489401,9.154304,45.475461,9.172844,2.119307,2020,07,08,07,53,20,17,0,13,31,8,13,8,936,854
45.479638,9.171099,45.455160,9.181354,2.836745,2020,07,08,07,53,20,36,0,0,48,0,2,0,936,846
45.439192,9.200660,45.451598,9.167263,2.947926,2020,07,08,07,53,20,36,0,22,58,0,3,7,936,846
45.440389,9.200811,45.467759,9.159503,4.431947,2020,07,08,07,53,20,44,0,24,70,0,18,5,936,846
45.461166,9.160606,45.451523,9.189580,2.501266,2020,07,08,08,03,19,30,0,13,36,9,14,14,936,846
45.469734,9.168905,45.453486,9.216389,4.120317,2020,07,08,08,03,19,39,0,23,63,18,21,31,936,837
45.453325,9.183408,45.482548,9.209918,3.851133,2020,07,08,08,03,19,29,0,20,60,18,16,15,936,837
45.473300,9.170731,45.489939,9.189896,2.378048,2020,07,08,08,03,19,33,0,0,40,11,11,18,936,837
45.465725,9.178133,45.498817,9.167114,3.778430,2020,07,08,08,03,19,30,0,25,71,13,13,13,936,837
45.456510,9.180652,45.478989,9.152789,3.311772,2020,07,08,08,03,19,27,0,0,52,14,16,17,936,827
45.469534,9.198606,45.461231,9.157166,3.360849,2020,07,08,08,03,19,30,0,21,51,13,14,16,936,827
45.471082,9.203356,45.450668,9.210036,2.328841,2020,07,08,08,03,19,29,0,12,0,8,9,18,936,827
45.452840,9.171290,45.487774,9.163489,3.931637,2020,07,08,08,03,19,30,0,25,0,17,20,28,936,827
45.476997,9.191631,45.492153,9.177683,2.005523,2020,07,08,08,03,19,22,0,13,36,10,18,19,936,828
45.464701,9.195141,45.501783,9.195709,4.123370,2020,07,08,08,13,20,38,0,0,63,20,22,30,936,828
45.459629,9.187651,45.482334,9.174112,2.736399,2020,07,08,08,13,20,28,0,0,0,14,18,17,936,828
45.452829,9.206002,45.445401,9.164300,3.356144,2020,07,08,08,13,20,29,0,0,51,12,11,18,936,828
45.464362,9.202803,45.474608,9.180324,2.090521,2020,07,08,08,13,20,27,0,15,36,9,9,9,936,824
45.471625,9.194246,45.505445,9.169531,4.225204,2020,07,08,08,13,20,30,0,26,72,20,23,19,936,824
45.462770,9.199039,45.494649,9.218243,3.847844,2020,07,08,08,13,20,22,0,19,58,14,16,22,936,824
45.481608,9.162316,45.480751,9.202545,3.137694,2020,07,08,08,13,20,20,0,0,50,16,23,25,936,824
45.468548,9.202290,45.445130,9.223231,3.073681,2020,07,08,08,13,20,34,0,18,53,14,19,22,936,823
45.473824,9.170695,45.467126,9.206417,2.883256,2020,07,08,08,13,20,34,0,22,0,15,17,16,936,823
45.459957,9.201509,45.469350,9.175166,2.304544,2020,07,08,08,13,20,27,0,0,37,12,11,12,936,823
45.457412,9.169054,45.446519,9.217877,3.996175,2020,07,08,08,23,20,31,0,19,57,16,23,26,936,823
45.457733,9.192567,45.483834,9.210475,3.220614,2020,07,08,08,23,20,27,0,17,0,11,13,12,936,823
45.468711,9.187791,45.485946,9.219914,3.153538,2020,07,08,08,23,20,21,0,0,49,13,21,21,936,823
45.477284,9.196445,45.446755,9.154633,4.706938,2020,07,08,08,23,20,35,0,29,73,20,25,27,936,823
45.462223,9.186776,45.491194,9.157248,3.959374,2020,07,08,08,23,20,37,0,23,63,13,11,14,936,823
45.467984,9.201905,45.485369,9.162740,3.613962,2020,07,08,08,23,20,32,0,22,55,13,14,13,936,821
45.491275,9.217017,45.477966,9.181702,3.125507,2020,07,08,08,23,20,29,0,20,50,16,17,13,936,821
45.499525,9.194603,45.465218,9.168698,4.316183,2020,07,08,08,23,20,35,0,27,0,0,4,3,936,821
45.503269,9.148169,45.465744,9.188156,5.208238,2020,07,08,08,23,20,25,0,31,81,0,6,3,936,821
45.477044,9.226664,45.482021,9.164711,4.861586,2020,07,08,08,23,20,32,0,25,0,21,20,0,936,824
45.456984,9.173112,45.500082,9.225614,6.302249,2020,07,08,08,33,19,39,0,0,97,26,28,30,936,824
45.458765,9.169668,45.443944,9.224509,4.584111,2020,07,08,08,33,19,31,0,23,70,18,24,27,936,824
45.460730,9.162105,45.443157,9.207557,4.048061,2020,07,08,08,33,19,45,0,0,68,16,22,25,936,824
45.475760,9.197872,45.445311,9.229726,4.199265,2020,07,08,08,33,19,36,0,26,68,15,19,21,936,812
45.475589,9.186906,45.485897,9.226394,3.284938,2020,07,08,08,33,19,26,0,0,52,15,15,29,936,812
45.465386,9.187944,45.501094,9.168552,4.248423,2020,07,08,08,33,19,33,0,28,68,19,23,20,936,812
45.480693,9.185330,45.499323,9.171544,2.333600,2020,07,08,08,33,19,27,0,15,42,12,12,13,936,812
45.464781,9.191330,45.463110,9.146129,3.529834,2020,07,08,08,33,19,22,0,23,51,23,25,12,936,812
45.481464,9.162113,45.440483,9.153683,4.603843,2020,07,08,08,33,19,34,0,0,70,17,24,28,936,812
45.479208,9.185441,45.451884,9.193624,3.104435,2020,07,08,08,33,19,34,0,22,0,18,20,18,936,812
45.461103,9.176065,45.470167,9.206032,2.544927,2020,07,08,08,43,25,30,0,0,40,13,20,21,936,812
45.450520,9.172085,45.480498,9.179001,3.376590,2020,07,08,08,43,25,23,0,25,0,20,21,24,936,807
45.481138,9.160456,45.451440,9.190362,4.042590,2020,07,08,08,43,25,34,0,21,64,19,24,31,936,807
45.488193,9.146615,45.458232,9.203626,5.554969,2020,07,08,08,43,25,56,0,34,0,24,28,28,936,807
45.461720,9.191534,45.476576,9.163231,2.756676,2020,07,08,08,43,25,24,0,15,43,15,16,10,936,807
45.494983,9.158476,45.464488,9.196432,4.500379,2020,07,08,08,43,25,38,0,0,70,23,31,27,936,811
45.504122,9.229397,45.480268,9.170472,5.303714,2020,07,08,08,43,25,45,0,29,0,24,24,26,936,811
45.486022,9.177742,45.453383,9.171756,3.659010,2020,07,08,08,43,25,29,0,22,62,18,22,26,936,811
45.441458,9.199589,45.475784,9.198272,3.818075,2020,07,08,08,43,25,40,0,0,0,15,18,16,936,811
45.501249,9.198793,45.472143,9.185740,3.392471,2020,07,08,08,43,25,22,0,20,52,16,18,17,936,795
45.480401,9.171844,45.485254,9.206041,2.719977,2020,07,08,08,53,20,22,0,18,43,15,18,13,936,795
45.471618,9.228638,45.464610,9.187260,3.319328,2020,07,08,08,53,20,36,0,0,51,24,26,27,936,795
45.473288,9.215938,45.476971,9.156559,4.647751,2020,07,08,08,53,20,33,0,0,71,22,28,32,936,795
45.453157,9.194057,45.471608,9.223324,3.068925,2020,07,08,08,53,20,38,0,19,53,15,16,17,936,799
45.464417,9.183739,45.441035,9.163367,3.046976,2020,07,08,08,53,20,31,0,22,0,14,13,17,936,799
45.462538,9.184683,45.491901,9.169310,3.477910,2020,07,08,08,53,20,33,0,21,55,13,12,17,936,799
45.488659,9.185645,45.478474,9.158992,2.366354,2020,07,08,08,53,20,19,0,0,39,18,17,28,936,799
45.475807,9.179537,45.496122,9.217208,3.704825,2020,07,08,08,53,20,36,0,0,58,15,7,5,936,802
45.472440,9.182106,45.447815,9.213426,3.669230,2020,07,08,08,53,20,25,0,25,55,0,3,2,936,802
45.502700,9.209082,45.488614,9.170598,3.383733,2020,07,08,08,53,20,31,0,22,68,15,17,19,936,802
45.484755,9.175486,45.460089,9.163755,2.891111,2020,07,08,09,03,20,26,0,0,44,10,11,9,936,802
45.499685,9.189569,45.475761,9.189968,2.660281,2020,07,08,09,03,20,29,0,18,44,17,24,27,936,805
45.442579,9.225690,45.467809,9.185736,4.192941,2020,07,08,09,03,20,26,0,25,65,23,24,23,936,805
45.502850,9.184294,45.457854,9.167159,5.178359,2020,07,08,09,03,20,36,0,28,0,23,37,24,936,805
45.458342,9.202972,45.437796,9.158176,4.174849,2020,07,08,09,03,20,47,0,24,69,15,17,18,936,805
45.481827,9.197238,45.463556,9.208104,2.201133,2020,07,08,09,03,20,18,0,12,35,10,14,7,936,811
45.477146,9.200695,45.497589,9.209885,2.383262,2020,07,08,09,03,20,27,0,14,0,10,13,16,936,811
45.460731,9.183609,45.447344,9.212944,2.729617,2020,07,08,09,03,20,20,0,17,0,13,15,19,936,811
45.506189,9.225728,45.473513,9.201828,4.083009,2020,07,08,09,03,20,20,0,22,65,15,18,17,936,811
45.450428,9.185884,45.481420,9.180622,3.470332,2020,07,08,09,03,20,38,0,24,54,19,23,28,936,823
45.473802,9.210200,45.457821,9.171888,3.476100,2020,07,08,09,13,20,29,0,0,53,19,19,27,936,823
45.446337,9.227938,45.452488,9.183658,3.521069,2020,07,08,09,13,20,42,0,0,52,17,18,20,936,823
45.456683,9.164155,45.454846,9.205901,3.262380,2020,07,08,09,13,20,34,0,19,51,17,16,16,936,823
45.439581,9.221352,45.457244,9.190050,3.133537,2020,07,08,09,13,20,18,0,0,47,16,15,23,936,823
45.492534,9.227065,45.453762,9.184257,5.452143,2020,07,08,09,13,20,40,0,31,84,24,25,28,936,824
45.457854,9.152607,45.456012,9.204910,4.084427,2020,07,08,09,13,20,43,0,24,66,19,35,22,936,824
45.453946,9.200348,45.471003,9.179133,2.516784,2020,07,08,09,13,20,31,0,20,36,14,21,22,936,824
45.457104,9.187433,45.478969,9.169218,2.815669,2020,07,08,09,13,20,36,0,18,44,13,15,20,936,824
45.484461,9.227119,45.472676,9.155536,5.732630,2020,07,08,09,13,20,37,0,33,0,24,25,25,936,830
45.490591,9.216296,45.499960,9.167805,3.920346,2020,07,08,09,13,20,37,0,22,62,14,20,16,936,830
45.461091,9.202173,45.489300,9.146739,5.340257,2020,07,08,09,23,20,53,0,0,84,0,1,7,936,830
45.466071,9.176380,45.455383,9.149564,2.405399,2020,07,08,09,23,20,26,0,15,37,10,9,17,936,834
45.471943,9.205583,45.442850,9.201584,3.249839,2020,07,08,09,23,20,36,0,18,53,15,17,15,936,834
45.472389,9.163349,45.453562,9.171414,2.185809,2020,07,08,09,23,20,22,0,13,0,10,17,12,936,834
45.468366,9.182804,45.498776,9.189927,3.426567,2020,07,08,09,23,20,28,0,19,55,14,17,15,936,834
45.466061,9.200256,45.457108,9.172062,2.413617,2020,07,08,09,23,20,23,0,16,37,13,13,12,936,834
45.466438,9.184956,45.441607,9.160323,3.363669,2020,07,08,09,23,20,35,0,23,55,16,19,17,936,829
45.480392,9.177015,45.499328,9.218041,3.828780,2020,07,08,09,23,20,36,0,26,66,0,4,0,936,829
45.477302,9.167250,45.498200,9.158920,2.412661,2020,07,08,09,23,20,33,0,0,40,0,8,3,936,829
45.471267,9.209892,45.493070,9.224611,2.682118,2020,07,08,09,23,20,30,0,0,0,0,16,20,936,829
45.454325,9.173485,45.453758,9.203933,2.375701,2020,07,08,09,33,19,24,0,14,36,11,9,14,936,827
45.478621,9.208597,45.474617,9.176341,2.553979,2020,07,08,09,33,19,28,0,18,43,11,17,22,936,827
45.500500,9.193936,45.462964,9.175421,4.416161,2020,07,08,09,33,19,28,0,27,68,22,23,34,936,827
45.495911,9.219535,45.484970,9.179615,3.340999,2020,07,08,09,33,19,26,0,0,58,13,13,15,936,827
45.480131,9.202446,45.469928,9.172907,2.567357,2020,07,08,09,33,19,24,0,21,44,17,15,14,936,820
45.485164,9.177777,45.504959,9.181655,2.221654,2020,07,08,09,33,19,20,0,14,40,14,13,14,936,820
45.503050,9.146085,45.449344,9.212370,7.897332,2020,07,08,09,33,19,37,0,42,121,35,36,38,936,820
45.488541,9.147032,45.505602,9.175662,2.928754,2020,07,08,09,33,19,35,0,17,48,9,12,18,936,820
45.503504,9.188980,45.439615,9.222205,7.561439,2020,07,08,09,33,19,36,0,38,0,24,28,30,936,819
45.456747,9.146243,45.482828,9.175876,3.707929,2020,07,08,09,33,19,44,0,19,0,17,25,22,936,819
45.504837,9.145950,45.459356,9.177603,5.626948,2020,07,08,09,43,26,43,0,31,91,22,33,25,936,819
45.470866,9.151786,45.458001,9.192020,3.448266,2020,07,08,09,43,26,28,0,0,52,18,19,23,936,827
45.445243,9.202342,45.473794,9.174790,3.833426,2020,07,08,09,43,26,42,0,27,62,16,16,21,936,827
45.442805,9.227719,45.468439,9.206057,3.313359,2020,07,08,09,43,26,32,0,18,0,13,13,16,936,827
45.442937,9.212353,45.459798,9.196812,2.232536,2020,07,08,09,43,26,22,0,15,37,11,13,12,936,827
45.440987,9.159321,45.458723,9.178002,2.452016,2020,07,08,09,43,26,28,0,16,0,10,14,12,936,829
45.458637,9.199700,45.451810,9.153741,3.664100,2020,07,08,09,43,26,37,0,23,0,18,19,18,936,829
45.479407,9.205277,45.488211,9.159410,3.707197,2020,07,08,09,43,26,42,0,18,59,12,15,24,936,829
45.457940,9.172716,45.486542,9.229822,5.471775,2020,07,08,09,43,26,36,0,29,85,25,29,37,936,829
45.479110,9.193429,45.496812,9.226968,3.272477,2020,07,08,09,43,26,40,0,19,52,12,15,13,936,827
45.447476,9.208787,45.466296,9.182912,2.907159,2020,07,08,09,53,20,19,0,0,42,15,16,22,936,827
45.485662,9.204474,45.475705,9.159771,3.656694,2020,07,08,09,53,20,26,0,25,59,15,17,15,936,827
45.487154,9.167727,45.465607,9.178656,2.542820,2020,07,08,09,53,20,28,0,15,42,10,13,22,936,827
45.484737,9.169927,45.463298,9.166019,2.403189,2020,07,08,09,53,20,23,0,15,38,12,14,11,936,830
45.479623,9.223388,45.476173,9.176060,3.709785,2020,07,08,09,53,20,28,0,0,0,16,22,17,936,830
45.440443,9.177859,45.481879,9.162069,4.768980,2020,07,08,09,53,20,43,0,26,77,20,24,18,936,830
45.462375,9.227353,45.478244,9.206468,2.401120,2020,07,08,09,53,20,19,0,0,0,11,13,16,936,830
45.448579,9.209783,45.473485,9.173644,3.951243,2020,07,08,09,53,20,30,0,0,0,17,20,23,936,828
45.454112,9.223816,45.479056,9.165110,5.352523,2020,07,08,09,53,20,44,0,0,0,0,2,4,936,828
45.473595,9.147837,45.456286,9.165859,2.383097,2020,07,08,09,53,20,25,0,12,36,7,9,8,936,828
45.498078,9.227017,45.481111,9.170345,4.803459,2020,07,08,10,03,19,41,0,27,76,0,1,0,936,828
45.490971,9.205118,45.458030,9.180746,4.126298,2020,07,08,10,03,19,32,0,0,0,0,0,6,936,826
45.439380,9.168482,45.473070,9.205691,4.738616,2020,07,08,10,03,19,37,0,0,78,0,8,9,936,826
45.440945,9.180016,45.471111,9.182840,3.361369,2020,07,08,10,03,19,33,0,23,52,18,22,22,936,826
45.460488,9.149927,45.473563,9.197531,3.986662,2020,07,08,10,03,19,36,0,0,62,17,23,24,936,826
45.498632,9.179335,45.477927,9.180628,2.304385,2020,07,08,10,03,19,23,0,14,37,16,19,20,936,826
45.480342,9.163024,45.476717,9.206675,3.426971,2020,07,08,10,03,19,29,0,0,55,15,21,23,936,828
45.463831,9.149101,45.455140,9.187676,3.159850,2020,07,08,10,03,19,31,0,0,50,15,15,25,936,828
45.485020,9.217930,45.458611,9.195015,3.437287,2020,07,08,10,03,19,27,0,21,51,21,27,19,936,828
45.501676,9.174985,45.476723,9.195716,3.210800,2020,07,08,10,03,19,24,0,22,0,17,25,23,936,828
45.463089,9.183466,45.491578,9.207624,3.685336,2020,07,08,10,13,19,30,0,26,0,20,23,22,936,835
45.472047,9.175316,45.484007,9.152860,2.198549,2020,07,08,10,13,19,29,0,15,37,8,15,14,936,835
45.477950,9.210612,45.454649,9.195788,2.837021,2020,07,08,10,13,19,23,0,16,0,16,16,22,936,835
45.498846,9.146631,45.453868,9.227568,8.051813,2020,07,08,10,13,19,44,0,41,0,28,28,33,936,835
45.493199,9.189750,45.447197,9.213873,5.449841,2020,07,08,10,13,19,27,0,28,88,21,21,26,936,838
45.481514,9.159295,45.448834,9.152354,3.673768,2020,07,08,10,13,19,37,0,0,57,16,21,16,936,838
45.475295,9.220583,45.441036,9.182606,4.825260,2020,07,08,10,13,19,46,0,26,79,18,20,18,936,838
45.440761,9.170015,45.492531,9.175288,5.770952,2020,07,08,10,13,19,33,0,39,99,25,27,28,936,838
45.504829,9.230200,45.467090,9.162924,6.716509,2020,07,08,10,13,19,37,0,37,0,27,27,30,936,839
45.488647,9.163717,45.501607,9.218187,4.483317,2020,07,08,10,13,19,39,0,0,0,20,22,27,936,839
45.473862,9.193136,45.476697,9.163930,2.298848,2020,07,08,10,23,21,30,0,17,38,11,14,16,936,839
45.481593,9.165356,45.461323,9.192323,3.082376,2020,07,08,10,23,21,30,0,22,49,18,16,15,936,839
45.495864,9.224637,45.478144,9.173228,4.465584,2020,07,08,10,23,21,42,0,27,0,21,32,36,936,833
45.470870,9.200489,45.465184,9.164877,2.848014,2020,07,08,10,23,21,21,0,20,0,12,13,13,936,833
45.443194,9.192458,45.472071,9.193278,3.211458,2020,07,08,10,23,21,30,0,21,0,16,17,29,936,833
45.497782,9.188428,45.459498,9.191524,4.263620,2020,07,08,10,23,21,22,0,0,68,24,30,35,936,833
45.492866,9.173995,45.459051,9.166118,3.809703,2020,07,08,10,23,21,28,0,28,72,18,19,23,936,828
45.444426,9.162250,45.504665,9.190731,7.056468,2020,07,08,10,23,21,42,0,40,119,0,29,34,936,828
45.503426,9.182839,45.475297,9.150070,4.038147,2020,07,08,10,23,21,35,0,0,75,0,0,5,936,828
45.464809,9.179916,45.491331,9.148752,3.820961,2020,07,08,10,23,21,34,0,0,0,13,11,15,936,828
45.477641,9.205487,45.503793,9.219562,3.107909,2020,07,08,10,33,20,26,0,18,0,13,12,18,936,823
45.462624,9.161657,45.477080,9.185811,2.476059,2020,07,08,10,33,20,26,0,18,41,14,12,16,936,823
45.442698,9.188883,45.471743,9.165837,3.696001,2020,07,08,10,33,20,46,0,20,59,15,26,23,936,823
45.503972,9.202989,45.439839,9.165285,7.713167,2020,07,08,10,33,20,43,0,46,123,30,31,35,936,823
45.481427,9.205524,45.497215,9.168991,3.345297,2020,07,08,10,33,20,31,0,18,52,11,14,18,936,825
45.493706,9.198490,45.461628,9.202607,3.581153,2020,07,08,10,33,20,39,0,21,0,18,23,20,936,825
45.450634,9.215668,45.485971,9.229066,4.065632,2020,07,08,10,33,20,40,0,20,65,13,13,15,936,825
45.465592,9.165549,45.487907,9.213815,4.507471,2020,07,08,10,33,20,23,0,30,72,27,22,28,936,825
45.462150,9.184219,45.471867,9.223153,3.222567,2020,07,08,10,33,20,40,0,22,52,19,22,22,936,822
45.445838,9.211690,45.470133,9.192618,3.083803,2020,07,08,10,33,20,10,0,0,0,16,19,19,936,822
45.505358,9.201714,45.481395,9.161323,4.124360,2020,07,08,10,43,29,20,0,0,0,17,22,17,936,822
45.441098,9.177422,45.473797,9.191178,3.790778,2020,07,08,10,43,29,40,0,23,62,17,17,18,936,822
45.491580,9.218117,45.505652,9.154134,5.226275,2020,07,08,10,43,29,40,0,32,0,24,22,28,936,825
45.468920,9.207309,45.472080,9.171583,2.807792,2020,07,08,10,43,29,28,0,18,45,14,13,15,936,825
45.498317,9.168498,45.473145,9.202696,3.865285,2020,07,08,10,43,29,29,0,24,0,16,21,20,936,825
45.491986,9.200602,45.456770,9.197399,3.923608,2020,07,08,10,43,29,21,0,25,66,23,23,35,936,825
45.463192,9.179232,45.473350,9.201261,2.055827,2020,07,08,10,43,29,21,0,18,32,10,11,10,936,825
45.457558,9.216587,45.457641,9.175891,3.173995,2020,07,08,10,43,29,42,0,0,50,15,15,21,936,820
45.474638,9.215264,45.451928,9.174908,4.034940,2020,07,08,10,43,29,37,0,25,65,17,26,18,936,820
45.502185,9.195501,45.470916,9.182147,3.629281,2020,07,08,10,43,29,23,0,22,0,18,21,25,936,820
45.464997,9.202320,45.504196,9.210721,4.407448,2020,07,08,10,53,20,37,0,0,0,16,17,16,936,820
45.469351,9.173767,45.504051,9.180539,3.894224,2020,07,08,10,53,20,28,0,0,65,16,20,22,936,830
45.467117,9.174822,45.471297,9.215025,3.169152,2020,07,08,10,53,20,32,0,23,0,15,17,21,936,830
45.471409,9.177135,45.441802,9.170690,3.330146,2020,07,08,10,53,20,25,0,20,0,15,19,26,936,830
45.459369,9.187143,45.499331,9.201076,4.574207,2020,07,08,10,53,20,34,0,30,0,20,25,29,936,830
45.459515,9.188820,45.486949,9.151472,4.217209,2020,07,08,10,53,20,41,0,25,66,18,23,28,936,829
45.473022,9.186267,45.444006,9.182143,3.242269,2020,07,08,10,53,20,32,0,22,50,17,20,20,936,829
45.466692,9.205838,45.478103,9.180785,2.329316,2020,07,08,10,53,20,22,0,14,38,12,15,13,936,829
45.443029,9.222063,45.479581,9.216808,4.084812,2020,07,08,10,53,20,31,0,21,0,0,4,4,936,829
45.437783,9.220575,45.462409,9.202932,3.064544,2020,07,08,10,53,20,26,0,0,50,14,15,15,936,825
45.469091,9.181862,45.458725,9.206625,2.248924,2020,07,08,11,03,20,27,0,19,36,17,17,19,936,825
45.442146,9.181225,45.505040,9.181877,6.993342,2020,07,08,11,03,20,44,0,0,106,28,28,29,936,825
45.499696,9.223539,45.467364,9.177720,5.067772,2020,07,08,11,03,20,23,0,0,0,25,27,27,936,825
45.505347,9.151552,45.480394,9.148777,2.782932,2020,07,08,11,03,20,50,0,0,49,10,10,26,936,825
45.468204,9.204061,45.501388,9.213797,3.766966,2020,07,08,11,03,20,40,0,0,63,16,19,21,936,825
45.500526,9.229219,45.470240,9.185929,4.767400,2020,07,08,11,03,20,34,0,28,0,28,28,31,936,825
45.495821,9.164153,45.479322,9.219254,4.670547,2020,07,08,11,03,20,43,0,28,80,20,28,30,936,824
45.486994,9.210996,45.495144,9.147336,5.044121,2020,07,08,11,03,20,38,0,27,84,18,17,23,936,824
45.483177,9.167749,45.473781,9.206315,3.183078,2020,07,08,11,03,20,26,0,18,49,14,15,19,936,824
45.455391,9.167563,45.473440,9.166323,2.009189,2020,07,08,11,03,20,21,0,13,33,8,10,13,936,824
45.449333,9.178654,45.467347,9.172316,2.063063,2020,07,08,11,13,20,26,0,16,0,11,19,16,936,822
45.442223,9.223177,45.457481,9.191821,2.976657,2020,07,08,11,13,20,16,0,16,43,15,23,21,936,822
45.472292,9.202174,45.468469,9.159376,3.364129,2020,07,08,11,13,20,15,0,20,52,13,14,15,936,822
45.459982,9.172117,45.475519,9.194510,2.456329,2020,07,08,11,13,20,24,0,21,40,13,14,25,936,822
45.459416,9.159988,45.440263,9.184873,2.881521,2020,07,08,11,13,20,39,0,0,49,13,20,15,936,826
45.493104,9.171636,45.437789,9.215523,7.038518,2020,07,08,11,13,20,50,0,38,0,27,66,63,936,826
45.440171,9.224586,45.480012,9.203930,4.713723,2020,07,08,11,13,20,23,0,23,78,16,16,21,936,826
45.459069,9.153610,45.474615,9.180672,2.727857,2020,07,08,11,13,20,32,0,20,46,11,20,13,936,826
45.475743,9.197341,45.455004,9.196489,2.306918,2020,07,08,11,13,20,14,0,17,37,10,11,11,936,820
45.460648,9.175802,45.463569,9.224640,3.822515,2020,07,08,11,13,20,38,0,21,57,19,19,27,936,820
45.473590,9.150215,45.460193,9.190876,3.503206,2020,07,08,11,23,20,21,0,22,0,18,21,23,936,820
45.501229,9.207126,45.454371,9.177512,5.698782,2020,07,08,11,23,20,45,0,33,90,25,27,24,936,820
45.438672,9.197372,45.471044,9.186314,3.701319,2020,07,08,11,23,20,39,0,25,59,22,26,25,936,824
45.454237,9.184958,45.500808,9.182374,5.182127,2020,07,08,11,23,20,33,0,32,77,24,24,23,936,824
45.481021,9.186474,45.452431,9.186536,3.178914,2020,07,08,11,23,20,35,0,0,48,20,24,23,936,824
45.478140,9.170789,45.478923,9.228886,4.530283,2020,07,08,11,23,20,40,0,27,73,22,23,32,936,824
45.464401,9.164243,45.458282,9.200915,2.939765,2020,07,08,11,23,20,27,0,19,49,13,15,15,936,820
45.481221,9.170890,45.449316,9.162403,3.608712,2020,07,08,11,23,20,32,0,23,62,15,3,9,936,820
45.454929,9.192371,45.480452,9.220622,3.592591,2020,07,08,11,23,20,35,0,20,56,0,0,0,936,820
45.474209,9.170459,45.482704,9.215861,3.663563,2020,07,08,11,23,20,31,0,24,61,17,22,24,936,820
45.462981,9.201151,45.503744,9.187389,4.657663,2020,07,08,11,33,20,44,0,27,0,22,21,20,936,819
45.454248,9.173033,45.473901,9.148823,2.887838,2020,07,08,11,33,20,26,0,0,43,11,14,17,936,819
45.471672,9.159801,45.471640,9.220340,4.720410,2020,07,08,11,33,20,38,0,28,0,20,28,20,936,819
45.462988,9.182708,45.478788,9.197432,2.098676,2020,07,08,11,33,20,18,0,16,0,14,15,14,936,819
45.476211,9.195918,45.451038,9.201806,2.836389,2020,07,08,11,33,20,14,0,16,45,12,16,15,936,819
45.505547,9.227286,45.468971,9.153542,7.041599,2020,07,08,11,33,20,35,0,0,108,25,25,31,936,816
45.468286,9.197724,45.447029,9.184608,2.575427,2020,07,08,11,33,20,32,0,18,39,16,21,17,936,816
45.444380,9.146947,45.469634,9.182248,3.932569,2020,07,08,11,33,20,35,0,29,0,18,23,26,936,816
45.443290,9.151370,45.454132,9.176265,2.285686,2020,07,08,11,33,20,27,0,0,0,9,11,18,936,816
45.492925,9.162938,45.453985,9.222043,6.323313,2020,07,08,11,33,20,55,0,34,98,24,24,32,936,823
45.462692,9.195630,45.463534,9.162073,2.618612,2020,07,08,11,43,26,27,0,18,42,14,15,17,936,823
45.473103,9.175483,45.475160,9.204712,2.290422,2020,07,08,11,43,26,21,0,19,38,13,9,23,936,823
45.460565,9.198574,45.480468,9.194126,2.240020,2020,07,08,11,43,26,28,0,13,0,10,12,13,936,823
