Lat,Lon,Elat,Elon,Distance,Year,Month,Day,Hour,Minute,Second,Public,Public2,Bike,Foot,Car,Car2Go,Enjoy,Car2GoFreeCars,EnjoyFreeCars
45.476175,9.152300,45.468666,9.204220,4.133505,2020,03,06,15,39,01,0,0,28,67,18,36,24,0,0
45.486007,9.200274,45.467249,9.188494,2.278959,2020,03,06,15,39,01,0,0,0,0,14,16,14,0,0
45.447103,9.176208,45.474138,9.173318,3.014448,2020,03,06,15,39,01,0,0,22,50,15,15,25,0,0
45.454232,9.165837,45.447355,9.213244,3.776066,2020,03,06,15,39,01,0,0,20,57,13,17,17,0,0
45.460453,9.174971,45.489495,9.216524,4.574273,2020,03,06,15,39,01,0,0,27,70,21,25,26,0,0
45.438634,9.205682,45.457000,9.188800,2.429902,2020,03,06,15,39,01,0,0,15,42,11,12,13,0,0
45.449505,9.180817,45.473966,9.192065,2.857766,2020,03,06,15,39,01,0,0,19,47,16,20,23,0,0
45.456948,9.150199,45.479165,9.213676,5.531997,2020,03,06,15,39,01,0,0,32,88,26,26,32,0,0
45.442098,9.203061,45.504946,9.208311,7.000022,2020,03,06,15,39,01,0,0,40,114,28,34,32,0,0
45.465162,9.228338,45.470848,9.163157,5.121858,2020,03,06,15,49,01,0,0,0,0,24,25,29,0,0
45.446575,9.202452,45.467669,9.193164,2.454753,2020,03,06,15,49,01,0,0,17,39,12,25,11,0,0
45.505303,9.158054,45.472800,9.163976,3.643356,2020,03,06,15,49,01,0,0,0,0,13,11,13,0,0
45.504398,9.153329,45.457234,9.169889,5.400722,2020,03,06,15,49,01,0,0,29,88,21,31,30,0,0
45.465092,9.218154,45.456901,9.192468,2.200513,2020,03,06,15,49,01,0,0,13,34,12,14,13,0,0
45.454741,9.217796,45.452103,9.169264,3.796758,2020,03,06,15,49,01,0,0,21,60,14,22,18,0,0
45.441681,9.227787,45.470243,9.189696,4.348783,2020,03,06,15,49,01,0,0,30,76,26,28,29,0,0
45.481640,9.211218,45.461766,9.195469,2.528064,2020,03,06,15,49,01,0,0,0,0,16,14,17,0,0
45.475151,9.223557,45.458611,9.204408,2.368954,2020,03,06,15,49,01,0,0,14,41,10,16,15,0,0
45.501319,9.193107,45.452569,9.205850,5.510790,2020,03,06,15,49,01,0,0,30,88,20,22,23,0,0
45.469862,9.196196,45.440768,9.170318,3.812967,2020,03,06,15,59,01,0,0,28,62,25,27,27,0,0
45.500658,9.164923,45.467835,9.203138,4.711080,2020,03,06,15,59,01,0,0,29,80,19,23,26,0,0
45.453179,9.196078,45.478779,9.176737,3.221343,2020,03,06,15,59,01,0,0,0,51,18,24,26,0,0
45.481572,9.183769,45.458324,9.166359,2.919732,2020,03,06,15,59,01,0,0,19,49,13,26,14,0,0
45.458081,9.221313,45.475490,9.173856,4.176363,2020,03,06,15,59,01,0,0,27,65,21,25,23,0,0
45.483491,9.162728,45.479874,9.199894,2.925208,2020,03,06,15,59,01,0,0,17,44,11,12,10,0,0
45.446595,9.178645,45.471415,9.194165,3.013500,2020,03,06,15,59,01,0,0,0,0,17,14,25,0,0
45.466046,9.219595,45.481891,9.168442,4.360183,2020,03,06,15,59,01,0,0,24,0,23,21,23,0,0
45.504537,9.208137,45.487387,9.173467,3.307255,2020,03,06,15,59,01,0,0,23,63,16,18,20,0,0
45.491254,9.216939,45.458077,9.209718,3.731653,2020,03,06,15,59,01,0,0,19,59,15,15,18,0,0
45.479074,9.164937,45.471419,9.196441,2.599597,2020,03,06,16,09,01,0,0,16,42,14,22,19,0,0
45.477110,9.191477,45.460724,9.226776,3.300877,2020,03,06,16,09,01,0,0,19,57,14,15,23,0,0
45.462938,9.204488,45.445138,9.185501,2.471903,2020,03,06,16,09,01,0,0,14,41,13,15,12,0,0
45.474895,9.200525,45.447455,9.221904,3.476885,2020,03,06,16,09,01,0,0,18,55,13,18,19,0,0
45.452509,9.184348,45.454697,9.210287,2.037765,2020,03,06,16,09,01,0,0,11,32,7,15,11,0,0
45.461927,9.187962,45.468559,9.159756,2.319876,2020,03,06,16,09,01,0,0,14,36,13,18,19,0,0
45.470789,9.173440,45.445963,9.184434,2.890496,2020,03,06,16,09,01,0,0,19,46,15,23,17,0,0
45.466035,9.197237,45.458149,9.226637,2.454743,2020,03,06,16,09,01,0,0,15,41,13,15,17,0,0
45.474214,9.172135,45.474124,9.203618,2.454736,2020,03,06,16,09,01,0,0,17,38,11,15,16,0,0
45.469993,9.171051,45.500142,9.147946,3.805484,2020,03,06,16,09,01,0,0,20,60,13,16,17,0,0
45.467754,9.175324,45.484899,9.191776,2.297713,2020,03,06,16,19,04,0,0,17,37,12,15,17,0,0
45.466134,9.176689,45.460856,9.217027,3.200004,2020,03,06,16,19,04,0,0,20,49,16,20,25,0,0
45.457708,9.193616,45.479503,9.145978,4.435268,2020,03,06,16,19,04,0,0,26,70,21,21,27,0,0
45.468467,9.167705,45.485711,9.176726,2.042281,2020,03,06,16,19,04,0,0,17,37,10,11,17,0,0
45.471017,9.165434,45.459756,9.197162,2.772986,2020,03,06,16,19,04,0,0,19,45,14,17,23,0,0
45.495111,9.219514,45.459870,9.176154,5.175161,2020,03,06,16,19,04,0,0,0,0,26,26,24,0,0
45.483768,9.150795,45.452230,9.175368,3.996070,2020,03,06,16,19,04,0,0,0,0,15,15,20,0,0
45.452649,9.159571,45.458303,9.193658,2.731946,2020,03,06,16,19,04,0,0,15,42,10,10,15,0,0
45.496556,9.161492,45.465897,9.161762,3.409026,2020,03,06,16,19,04,0,0,22,61,12,19,28,0,0
45.459205,9.172251,45.463991,9.200832,2.291589,2020,03,06,16,19,04,0,0,15,37,11,10,15,0,0
45.504323,9.187279,45.445685,9.225231,7.159997,2020,03,06,16,29,01,0,0,0,0,27,27,27,0,0
45.500468,9.219437,45.473972,9.177570,4.396639,2020,03,06,16,29,01,0,0,25,72,19,20,32,0,0
45.456232,9.209253,45.481110,9.178863,3.642433,2020,03,06,16,29,01,0,0,20,59,20,24,21,0,0
45.463712,9.182521,45.500557,9.190584,4.144722,2020,03,06,16,29,01,0,0,0,0,23,24,23,0,0
45.459863,9.159413,45.460503,9.224302,5.061122,2020,03,06,16,29,01,0,0,26,80,22,24,27,0,0
45.467020,9.180590,45.488901,9.170719,2.551755,2020,03,06,16,29,01,0,0,15,43,10,12,13,0,0
45.451229,9.192778,45.469789,9.203102,2.215184,2020,03,06,16,29,01,0,0,14,34,10,19,22,0,0
45.501214,9.152519,45.457033,9.159968,4.946675,2020,03,06,16,29,01,0,0,27,83,18,21,21,0,0
45.488507,9.202504,45.445475,9.171868,5.347959,2020,03,06,16,29,01,0,0,34,83,29,31,27,0,0
45.503999,9.193188,45.478700,9.155393,4.073275,2020,03,06,16,29,01,0,0,27,78,18,18,32,0,0
45.477918,9.196479,45.452016,9.187631,2.961532,2020,03,06,16,39,01,0,0,19,44,17,17,20,0,0
45.472325,9.169148,45.444241,9.175436,3.160923,2020,03,06,16,39,01,0,0,19,52,13,22,17,0,0
45.468996,9.179996,45.506437,9.196370,4.354318,2020,03,06,16,39,01,0,0,24,68,17,23,24,0,0
45.457171,9.196330,45.488316,9.206977,3.561114,2020,03,06,16,39,01,0,0,28,58,15,23,26,0,0
45.454582,9.182729,45.476898,9.152419,3.426884,2020,03,06,16,39,01,0,0,22,56,14,20,23,0,0
45.452469,9.164327,45.480623,9.151507,3.286185,2020,03,06,16,39,01,0,0,15,51,11,14,12,0,0
45.464949,9.192447,45.442481,9.224425,3.530177,2020,03,06,16,39,01,0,0,22,58,21,24,26,0,0
45.470439,9.202805,45.456459,9.155627,3.994043,2020,03,06,16,39,01,0,0,26,62,19,23,21,0,0
45.464137,9.179577,45.484029,9.182113,2.220604,2020,03,06,16,39,01,0,0,16,35,11,16,14,0,0
45.468287,9.186438,45.449591,9.224412,3.618367,2020,03,06,16,39,01,0,0,24,54,19,24,29,0,0
45.444097,9.160446,45.471698,9.218331,5.458915,2020,03,06,16,49,01,0,0,32,85,21,22,27,0,0
45.462514,9.200297,45.459901,9.230393,2.365025,2020,03,06,16,49,01,0,0,11,36,10,11,13,0,0
45.452970,9.152566,45.485953,9.148175,3.683314,2020,03,06,16,49,01,0,0,21,60,16,14,23,0,0
45.475451,9.161034,45.445091,9.180476,3.700607,2020,03,06,16,49,01,0,0,21,60,16,17,19,0,0
45.477388,9.149111,45.438878,9.192488,5.457084,2020,03,06,16,49,01,0,0,28,84,21,25,25,0,0
45.457131,9.190620,45.472546,9.165534,2.600911,2020,03,06,16,49,01,0,0,17,41,15,15,19,0,0
45.461631,9.197423,45.458737,9.167946,2.321290,2020,03,06,16,49,01,0,0,18,38,12,16,16,0,0
45.453897,9.195452,45.481561,9.188977,3.117113,2020,03,06,16,49,01,0,0,20,54,17,21,22,0,0
45.488738,9.200750,45.452708,9.200929,4.006185,2020,03,06,16,49,01,0,0,21,64,18,21,21,0,0
45.459509,9.221648,45.451957,9.178854,3.441726,2020,03,06,16,49,01,0,0,19,56,15,18,16,0,0
45.443712,9.196396,45.473067,9.181111,3.474852,2020,03,06,16,59,01,0,0,25,53,18,22,18,0,0
45.452664,9.189938,45.492470,9.226944,5.283488,2020,03,06,16,59,01,0,0,27,82,23,27,37,0,0
45.448091,9.197696,45.469866,9.201328,2.437667,2020,03,06,16,59,01,0,0,13,38,10,14,14,0,0
45.461870,9.150172,45.455276,9.179816,2.425440,2020,03,06,16,59,01,0,0,16,40,11,13,16,0,0
45.500303,9.228516,45.489292,9.177170,4.185045,2020,03,06,16,59,01,0,0,26,77,20,24,29,0,0
45.481096,9.198210,45.462929,9.223661,2.831692,2020,03,06,16,59,01,0,0,13,43,12,17,0,0,0
45.440683,9.228623,45.480118,9.221007,4.424807,2020,03,06,16,59,01,0,0,23,66,15,18,16,0,0
45.465905,9.177980,45.483732,9.151039,2.888139,2020,03,06,16,59,01,0,0,16,45,12,15,19,0,0
45.499760,9.199471,45.487442,9.169879,2.682488,2020,03,06,16,59,01,0,0,18,51,12,14,19,0,0
45.454804,9.190378,45.481029,9.192548,2.920852,2020,03,06,16,59,01,0,0,19,47,14,17,24,0,0
45.453044,9.161334,45.479296,9.168298,2.969036,2020,03,06,17,09,01,0,0,16,46,11,11,12,0,0
45.455224,9.168425,45.467184,9.191272,2.223327,2020,03,06,17,09,01,0,0,15,35,16,21,17,0,0
45.456806,9.197489,45.462383,9.163154,2.748639,2020,03,06,17,09,01,0,0,20,46,14,29,25,0,0
45.481442,9.164772,45.470134,9.195166,2.682637,2020,03,06,17,09,01,0,0,19,46,16,20,15,0,0
45.472437,9.159966,45.471911,9.202962,3.353008,2020,03,06,17,09,01,0,0,23,58,16,19,18,0,0
45.459626,9.202415,45.453883,9.159961,3.372154,2020,03,06,17,09,01,0,0,21,51,14,15,20,0,0
45.479636,9.173876,45.441430,9.202688,4.805772,2020,03,06,17,09,01,0,0,28,75,29,30,39,0,0
45.451842,9.184896,45.496155,9.202566,5.116139,2020,03,06,17,09,01,0,0,31,80,23,30,26,0,0
45.460591,9.182343,45.447884,9.218730,3.170324,2020,03,06,17,09,01,0,0,0,48,13,15,16,0,0
45.476958,9.173112,45.472100,9.197949,2.010441,2020,03,06,17,09,01,0,0,15,35,9,14,18,0,0
45.490213,9.152534,45.479725,9.176655,2.212603,2020,03,06,17,19,04,0,0,13,32,8,11,13,0,0
45.496604,9.211735,45.474765,9.223851,2.605484,2020,03,06,17,19,04,0,0,15,44,10,12,14,0,0
45.449175,9.175588,45.501778,9.166529,5.891398,2020,03,06,17,19,04,0,0,38,98,25,28,32,0,0
45.487860,9.152447,45.469963,9.192403,3.696447,2020,03,06,17,19,04,0,0,23,61,16,17,22,0,0
45.447511,9.148236,45.494236,9.184723,5.923322,2020,03,06,17,19,04,0,0,0,94,24,44,25,0,0
45.474482,9.147269,45.443340,9.146663,3.462988,2020,03,06,17,19,04,0,0,0,59,16,20,16,0,0
45.488596,9.168315,45.491965,9.225042,4.437553,2020,03,06,17,19,04,0,0,28,76,18,21,25,0,0
45.497783,9.185575,45.460747,9.186962,4.119437,2020,03,06,17,19,04,0,0,26,62,21,27,26,0,0
45.442457,9.217766,45.456478,9.181102,3.257244,2020,03,06,17,19,04,0,0,20,53,14,23,16,0,0
45.449369,9.226999,45.466825,9.159103,5.639832,2020,03,06,17,19,04,0,0,31,84,26,27,32,0,0
45.497733,9.172067,45.485744,9.229140,4.644006,2020,03,06,17,29,01,0,0,24,77,21,21,24,0,0
45.452998,9.204083,45.453922,9.168670,2.764060,2020,03,06,17,29,01,0,0,17,42,15,17,18,0,0
45.464629,9.215931,45.458430,9.165225,4.014031,2020,03,06,17,29,01,0,0,24,62,20,24,25,0,0
45.503146,9.190620,45.470027,9.165908,4.155908,2020,03,06,17,29,01,0,0,24,65,16,18,18,0,0
45.482112,9.145919,45.455558,9.182211,4.089740,2020,03,06,17,29,01,0,0,0,0,16,16,16,0,0
45.504370,9.147118,45.457624,9.183793,5.932175,2020,03,06,17,29,01,0,0,34,94,23,23,23,0,0
45.451574,9.166215,45.463365,9.186310,2.043313,2020,03,06,17,29,01,0,0,14,0,12,14,13,0,0
45.456724,9.164361,45.477926,9.160447,2.377117,2020,03,06,17,29,01,0,0,13,38,10,9,15,0,0
45.473461,9.183353,45.453927,9.190986,2.252068,2020,03,06,17,29,01,0,0,0,0,18,12,15,0,0
45.473302,9.196549,45.455973,9.163769,3.201111,2020,03,06,17,29,01,0,0,0,0,16,16,16,0,0
45.454501,9.180053,45.484757,9.225398,4.880522,2020,03,06,17,39,01,0,0,0,0,21,23,17,0,0
45.469619,9.201054,45.485410,9.181806,2.309723,2020,03,06,17,39,01,0,0,0,0,12,12,13,0,0
45.477547,9.188809,45.501202,9.228644,4.069326,2020,03,06,17,39,01,0,0,0,65,16,18,17,0,0
45.452934,9.176387,45.503725,9.163131,5.741216,2020,03,06,17,39,01,0,0,0,0,24,25,22,0,0
45.464032,9.169191,45.481868,9.197796,2.984549,2020,03,06,17,39,01,0,0,22,0,15,18,16,0,0
45.486018,9.200304,45.459492,9.175409,3.530852,2020,03,06,17,39,01,0,0,22,59,15,22,18,0,0
45.443990,9.197438,45.459828,9.178419,2.302592,2020,03,06,17,39,01,0,0,15,39,11,14,11,0,0
45.472734,9.218191,45.462285,9.174867,3.572546,2020,03,06,17,39,01,0,0,24,0,17,18,18,0,0
45.451456,9.150396,45.480670,9.203316,5.251800,2020,03,06,17,39,01,0,0,31,80,26,28,35,0,0
45.441736,9.178500,45.462329,9.200009,2.838582,2020,03,06,17,39,01,0,0,16,45,14,16,26,0,0
45.461124,9.179240,45.475383,9.159140,2.229406,2020,03,06,17,49,01,0,0,14,36,12,15,14,0,0
45.468933,9.212577,45.453066,9.163293,4.229117,2020,03,06,17,49,01,0,0,25,64,27,27,30,0,0
45.501920,9.224999,45.462796,9.176124,5.782885,2020,03,06,17,49,01,0,0,34,90,29,29,35,0,0
45.493756,9.174431,45.459933,9.161619,3.891163,2020,03,06,17,49,01,0,0,25,72,15,17,16,0,0
45.477274,9.151524,45.465065,9.190118,3.301338,2020,03,06,17,49,01,0,0,22,51,16,25,20,0,0
45.439779,9.194215,45.472168,9.166855,4.186070,2020,03,06,17,49,01,0,0,23,65,16,21,20,0,0
45.455832,9.193177,45.475922,9.161333,3.340101,2020,03,06,17,49,01,0,0,22,52,15,24,25,0,0
45.503529,9.189492,45.502229,9.149156,3.146699,2020,03,06,17,49,01,0,0,0,0,15,15,17,0,0
45.476894,9.180043,45.438650,9.207634,4.765810,2020,03,06,17,49,01,0,0,0,0,26,37,36,0,0
45.440394,9.164671,45.500347,9.162381,6.668540,2020,03,06,17,49,01,0,0,38,116,29,29,30,0,0
45.472621,9.168392,45.505094,9.193856,4.120277,2020,03,06,17,59,01,0,0,0,70,18,18,26,0,0
45.505837,9.154336,45.457353,9.163119,5.434225,2020,03,06,17,59,01,0,0,32,0,20,17,23,0,0
45.477523,9.172727,45.454632,9.181886,2.643552,2020,03,06,17,59,01,0,0,19,43,13,18,24,0,0
45.437610,9.154132,45.477984,9.216344,6.610221,2020,03,06,17,59,01,0,0,37,105,26,32,30,0,0
45.474415,9.202899,45.470485,9.229165,2.094110,2020,03,06,17,59,01,0,0,13,33,10,11,17,0,0
45.502540,9.167116,45.473304,9.189558,3.691555,2020,03,06,17,59,01,0,0,22,62,16,21,20,0,0
45.447547,9.153324,45.463165,9.183890,2.949433,2020,03,06,17,59,01,0,0,0,45,14,20,22,0,0
45.444122,9.147268,45.475297,9.159384,3.592820,2020,03,06,17,59,01,0,0,21,59,13,20,18,0,0
45.501921,9.199836,45.461367,9.162603,5.362661,2020,03,06,17,59,01,0,0,30,86,20,25,26,0,0
45.483130,9.187658,45.462497,9.188828,2.295988,2020,03,06,17,59,01,0,0,20,35,16,18,18,0,0
45.492275,9.213153,45.487904,9.165702,3.730482,2020,03,06,18,09,01,0,0,22,0,17,18,19,0,0
45.437410,9.170735,45.493386,9.230447,7.773029,2020,03,06,18,09,01,0,0,40,0,29,36,41,0,0
45.464892,9.171293,45.489361,9.223965,4.926087,2020,03,06,18,09,01,0,0,0,0,23,23,20,0,0
45.450163,9.196567,45.501449,9.222160,6.041509,2020,03,06,18,09,01,0,0,0,0,24,32,21,0,0
45.499873,9.213810,45.498166,9.174224,3.090974,2020,03,06,18,09,01,0,0,18,51,14,14,15,0,0
45.457548,9.167440,45.440818,9.225760,4.914831,2020,03,06,18,09,01,0,0,24,75,20,25,27,0,0
45.480574,9.171799,45.459615,9.160095,2.502748,2020,03,06,18,09,01,0,0,14,39,9,16,17,0,0
45.479702,9.204795,45.452312,9.166609,4.259356,2020,03,06,18,09,01,0,0,26,64,29,35,29,0,0
45.504094,9.197227,45.505460,9.223315,2.038630,2020,03,06,18,09,01,0,0,17,43,14,16,23,0,0
45.476618,9.175547,45.440329,9.216939,5.167423,2020,03,06,18,09,01,0,0,33,81,27,32,36,0,0
45.484136,9.154675,45.451432,9.192744,4.694181,2020,03,06,18,19,05,0,0,26,76,21,28,36,0,0
45.499835,9.199840,45.453184,9.174055,5.563058,2020,03,06,18,19,05,0,0,34,88,34,30,35,0,0
45.444775,9.200731,45.465810,9.185718,2.615616,2020,03,06,18,19,05,0,0,17,0,14,18,12,0,0
45.444589,9.204367,45.470591,9.182387,3.361175,2020,03,06,18,19,05,0,0,24,0,19,26,15,0,0
45.496445,9.146172,45.472091,9.179144,3.733562,2020,03,06,18,19,05,0,0,0,0,13,13,11,0,0
45.484578,9.192250,45.465972,9.187622,2.100026,2020,03,06,18,19,05,0,0,0,0,18,15,15,0,0
45.466274,9.168214,45.476163,9.197931,2.564794,2020,03,06,18,19,05,0,0,20,41,9,12,13,0,0
45.458054,9.225136,45.446689,9.204403,2.052338,2020,03,06,18,19,05,0,0,11,33,9,15,9,0,0
45.472112,9.154999,45.444421,9.170985,3.321804,2020,03,06,18,19,05,0,0,22,54,18,21,27,0,0
45.480806,9.194693,45.440267,9.174938,4.763541,2020,03,06,18,19,05,0,0,0,0,29,26,27,0,0
45.488432,9.223824,45.457150,9.196631,4.073534,2020,03,06,18,29,01,0,0,24,0,19,19,27,0,0
45.504508,9.201021,45.473368,9.199589,3.464242,2020,03,06,18,29,01,0,0,22,55,13,13,24,0,0
45.487205,9.216359,45.467368,9.187287,3.162668,2020,03,06,18,29,01,0,0,19,49,19,19,27,0,0
45.492035,9.162455,45.470801,9.191470,3.269701,2020,03,06,18,29,01,0,0,0,0,13,13,13,0,0
45.490560,9.168298,45.475106,9.185798,2.194045,2020,03,06,18,29,01,0,0,0,0,9,9,9,0,0
45.493128,9.204017,45.461033,9.186392,3.824053,2020,03,06,18,29,01,0,0,0,0,23,22,22,0,0
45.503608,9.159079,45.461874,9.183047,5.002443,2020,03,06,18,29,01,0,0,0,0,19,19,21,0,0
45.473762,9.208291,45.491918,9.206118,2.025853,2020,03,06,18,29,01,0,0,0,0,13,12,11,0,0
45.486657,9.195065,45.470350,9.147714,4.112891,2020,03,06,18,29,01,0,0,0,0,19,19,19,0,0
45.452563,9.202507,45.468832,9.223561,2.443014,2020,03,06,18,29,01,0,0,14,41,11,14,13,0,0
45.448986,9.226365,45.462045,9.168799,4.718835,2020,03,06,18,39,01,0,0,27,0,20,19,20,0,0
45.481752,9.160673,45.465917,9.216080,4.665099,2020,03,06,18,39,01,0,0,0,0,22,20,17,0,0
45.459169,9.205886,45.496109,9.194600,4.200537,2020,03,06,18,39,01,0,0,0,0,21,22,21,0,0
45.463301,9.227018,45.499581,9.209678,4.254436,2020,03,06,18,39,01,0,0,0,0,16,15,15,0,0
45.481278,9.214322,45.463313,9.186536,2.946856,2020,03,06,18,39,01,0,0,0,0,18,19,21,0,0
45.488640,9.209948,45.469640,9.226520,2.476357,2020,03,06,18,39,01,0,0,0,0,10,12,10,0,0
45.476929,9.169453,45.464859,9.225146,4.545260,2020,03,06,18,39,01,0,0,27,73,23,27,26,0,0
45.453741,9.168007,45.505691,9.212314,6.730343,2020,03,06,18,39,01,0,0,39,99,28,29,36,0,0
45.458318,9.175903,45.472447,9.210316,3.109607,2020,03,06,18,39,01,0,0,0,0,11,11,11,0,0
45.498234,9.149269,45.494792,9.208677,4.645968,2020,03,06,18,39,01,0,0,0,0,17,16,18,0,0
45.495794,9.147385,45.496563,9.185407,2.964634,2020,03,06,18,49,01,0,0,15,0,11,21,19,0,0
45.505394,9.224406,45.444232,9.167291,8.128878,2020,03,06,18,49,01,0,0,42,124,35,36,35,0,0
45.486394,9.180781,45.460947,9.195554,3.054915,2020,03,06,18,49,01,0,0,25,49,21,35,26,0,0
45.469799,9.218789,45.441139,9.212239,3.227383,2020,03,06,18,49,01,0,0,18,54,13,15,22,0,0
45.451780,9.181517,45.467288,9.212306,2.956214,2020,03,06,18,49,01,0,0,17,48,14,18,17,0,0
45.468517,9.153519,45.477228,9.206149,4.216388,2020,03,06,18,49,01,0,0,25,69,21,21,28,0,0
45.459190,9.182278,45.441785,9.157533,2.733268,2020,03,06,18,49,01,0,0,19,43,14,14,17,0,0
45.475918,9.162723,45.441358,9.226910,6.310830,2020,03,06,18,49,01,0,0,33,93,30,36,33,0,0
45.446200,9.176593,45.473205,9.202420,3.615688,2020,03,06,18,49,01,0,0,23,57,15,19,16,0,0
45.497806,9.161565,45.469995,9.205440,4.610953,2020,03,06,18,49,01,0,0,28,76,16,27,25,0,0
45.437313,9.165228,45.485793,9.161171,5.399748,2020,03,06,18,59,01,0,0,28,87,20,21,22,0,0
45.465572,9.224439,45.470198,9.179454,3.545362,2020,03,06,18,59,01,0,0,21,55,16,19,18,0,0
45.477496,9.207851,45.445633,9.172799,4.474845,2020,03,06,18,59,01,0,0,25,69,22,25,30,0,0
45.469335,9.164481,45.441179,9.213248,4.926306,2020,03,06,18,59,01,0,0,28,77,19,19,24,0,0
45.465626,9.227979,45.446981,9.167654,5.141491,2020,03,06,18,59,01,0,0,30,78,24,24,24,0,0
45.448411,9.149152,45.439747,9.216158,5.315245,2020,03,06,18,59,01,0,0,30,0,19,26,25,0,0
45.486709,9.154291,45.501472,9.188265,3.115510,2020,03,06,18,59,01,0,0,19,64,12,13,17,0,0
45.437834,9.193091,45.475878,9.162185,4.868682,2020,03,06,18,59,01,0,0,27,74,21,20,28,0,0
45.459721,9.173255,45.453231,9.219136,3.650479,2020,03,06,18,59,01,0,0,21,57,13,20,20,0,0
45.451827,9.192226,45.437293,9.148317,3.787435,2020,03,06,18,59,01,0,0,22,59,15,17,22,0,0
45.480950,9.199434,45.462320,9.187476,2.271635,2020,03,06,19,09,01,0,0,18,34,14,20,23,0,0
45.458513,9.160529,45.439260,9.167439,2.207549,2020,03,06,19,09,01,0,0,15,46,13,20,21,0,0
45.481958,9.181215,45.505730,9.153021,3.437373,2020,03,06,19,09,01,0,0,16,55,10,23,16,0,0
45.457196,9.200565,45.478965,9.191926,2.512481,2020,03,06,19,09,01,0,0,0,0,9,11,12,0,0
45.457197,9.175916,45.499189,9.189201,4.782575,2020,03,06,19,09,01,0,0,0,0,22,22,22,0,0
45.484121,9.191389,45.454484,9.210352,3.611872,2020,03,06,19,09,01,0,0,0,0,20,16,16,0,0
45.464287,9.167768,45.486203,9.195934,3.280362,2020,03,06,19,09,01,0,0,0,0,14,17,15,0,0
45.500258,9.213907,45.475162,9.188548,3.419644,2020,03,06,19,09,01,0,0,0,0,18,17,17,0,0
45.483710,9.175657,45.447405,9.146766,4.622888,2020,03,06,19,09,01,0,0,0,0,17,18,16,0,0
45.442308,9.186869,45.469957,9.211167,3.611460,2020,03,06,19,09,01,0,0,0,0,16,12,12,0,0
45.482101,9.181707,45.498829,9.230152,4.209367,2020,03,06,19,19,04,0,0,23,70,15,23,27,0,0
45.452626,9.185194,45.451677,9.230485,3.534274,2020,03,06,19,19,04,0,0,0,0,16,12,12,0,0
45.466998,9.172924,45.453516,9.191985,2.111158,2020,03,06,19,19,04,0,0,0,0,9,11,9,0,0
45.492000,9.169198,45.464314,9.169813,3.078768,2020,03,06,19,19,04,0,0,0,0,12,13,12,0,0
45.497684,9.189848,45.474584,9.200697,2.704129,2020,03,06,19,19,04,0,0,0,0,12,13,11,0,0
45.497225,9.177750,45.466598,9.197067,3.723520,2020,03,06,19,19,04,0,0,0,0,15,18,16,0,0
45.454830,9.181235,45.499925,9.158129,5.327889,2020,03,06,19,19,04,0,0,0,0,24,22,23,0,0
45.465753,9.200766,45.452537,9.163060,3.287417,2020,03,06,19,19,04,0,0,21,50,19,24,33,0,0
45.494969,9.169754,45.483978,9.148979,2.028762,2020,03,06,19,19,04,0,0,13,42,8,8,12,0,0
45.503337,9.219213,45.465360,9.228156,4.279810,2020,03,06,19,19,04,0,0,24,71,17,19,19,0,0
45.467187,9.173507,45.464778,9.202224,2.255339,2020,03,06,19,29,01,0,0,18,34,11,18,14,0,0
45.473473,9.204053,45.492759,9.187873,2.487862,2020,03,06,19,29,01,0,0,15,41,12,17,16,0,0
45.465732,9.177099,45.485026,9.154642,2.769118,2020,03,06,19,29,01,0,0,15,43,10,13,16,0,0
45.466529,9.193400,45.480603,9.173593,2.198614,2020,03,06,19,29,01,0,0,16,36,13,23,23,0,0
45.473741,9.193920,45.460015,9.170150,2.401040,2020,03,06,19,29,01,0,0,16,38,14,29,19,0,0
45.502431,9.213882,45.439854,9.226175,7.023624,2020,03,06,19,29,01,0,0,36,109,24,30,26,0,0
45.485797,9.185801,45.471903,9.226192,3.507543,2020,03,06,19,29,01,0,0,22,54,16,19,23,0,0
45.459792,9.195067,45.490425,9.184528,3.503786,2020,03,06,19,29,01,0,0,22,57,12,26,19,0,0
45.448933,9.174568,45.490373,9.159840,4.748658,2020,03,06,19,29,01,0,0,29,77,20,23,28,0,0
45.440396,9.176936,45.495206,9.194779,6.251112,2020,03,06,19,29,01,0,0,36,96,24,37,25,0,0
45.461194,9.189382,45.455263,9.163835,2.098751,2020,03,06,19,39,01,0,0,16,32,12,18,17,0,0
45.452416,9.197947,45.479405,9.214779,3.275398,2020,03,06,19,39,01,0,0,17,54,12,18,33,0,0
45.468951,9.159960,45.438924,9.229756,6.386162,2020,03,06,19,39,01,0,0,33,96,22,25,33,0,0
45.453944,9.160554,45.498159,9.223681,6.956564,2020,03,06,19,39,01,0,0,38,108,26,47,29,0,0
45.506185,9.194817,45.468021,9.173262,4.563990,2020,03,06,19,39,01,0,0,28,75,17,19,20,0,0
45.502481,9.175665,45.466578,9.173272,3.996396,2020,03,06,19,39,01,0,0,26,67,14,15,22,0,0
45.492700,9.159606,45.461755,9.165125,3.467562,2020,03,06,19,39,01,0,0,21,57,12,15,16,0,0
45.454215,9.227564,45.460058,9.180320,3.741543,2020,03,06,19,39,01,0,0,22,58,18,21,26,0,0
45.503671,9.219207,45.456704,9.171791,6.398181,2020,03,06,19,39,01,0,0,35,104,24,26,26,0,0
